hurts	-2.1	0.66332	[-3, -2, -3, -2, -2, -3, -4, -3, -2, -2]
hypocritical	-2.0	151327.00	[2, -2, -2, -2, -3, -1, -2, -3, -4, -2]
hysteria	-1.9	0.78102	[-3, -1, -1, -2, -1, -1, -3, -2, -2, -1]
hysterical	-0.1	1.1	[-2, 1, 0, -1, -1, -1, 0, 2, 0, -1]
hysterics	-1.8	0.8	[0, -2, 0, 0, 0, 0, -1, -1, -2, 0]
ideal	2.4	0.63246	[-1, -2, 0, 0, -1, -1, -1, -1, -2, -1]
idealess	-1.9	155242.00	[-1, -3, 2, 1, 2, 1, 0, 0, -1, 2]
idealise	1.4	0.8	[-3, -2, -1, -1, -1, -1, -1, -2, 0, -2]
idealised	2.1	0.83066	[-4, -2, -2, -2, -3, -1, -2, -2, -2, -1]
idealises	2.0	0.89443	[-4, -2, -1, -3, -2, -1, -2, -1, -2, -2]
idealising	0.6	0.7	[-1, -3, -1, -2, -2, -2, -2, -2, -1, -3]
idealism	1.7	197231.00	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
idealisms	0.8	177764.00	[-3, -3, -3, -1, -3, -1, -2, 3, -3, -2]
idealist	1.6	1.2	[4, 3, 4, 4, 2, 2, 1, 2, 1, 1]
idealistic	1.8	1.3	[-4, -2, -3, -2, -1, 0, -4, -1, -1, -1]
idealistically	1.7	0.91652	[2, 2, 1, 0, 1, 3, 2, 0, 1, 2]
idealists	0.7	0.83066	[1, 4, 1, 3, 2, 2, 2, 2, 2, 2]
idealities	1.5	0.89443	[1, 4, 1, 2, 2, 2, 2, 3, 1, 2]
ideality	1.9	0.4899	[0, 1, 1, 1, 1, 1, 1, 0, 0, 0]
idealization	1.8	1.1	[1, 2, 0, 3, 3, 2, 1, 2, 3, 0]
idealizations	1.4	0.9798	[0, 2, 3, 1, 0, 0, 1, 0, 0, 1]
idealize	1.2	156205.00	[2, 3, -2, 1, 3, 3, 1, 0, 2, 3]
idealized	1.8	0.9798	[2, 1, 0, 2, 4, 2, 2, 2, 1, 2]
idealizer	1.3	1.1	[0, 3, 3, 1, 2, 3, 0, 2, 1, 2]
idealizers	1.9	1.1	[0, -2, 1, 2, 1, 1, 2, 0, 1, 1]
idealizes	2.0	0.67082	[2, 1, 1, 2, 1, 0, 2, 2, 2, 2]
idealizing	1.4	0.9434	[0, 1, 2, 3, 2, 1, 2, 3, 3, 2]
idealless	-1.7	0.9798	[2, 2, 2, 1, 4, 2, 2, 0, 1, 2]
ideally	1.8	0.66332	[2, 1, 1, 2, 1, 2, 1, 0, 2, 2]
idealogues	0.5	0.9798	[1, 2, 2, 0, 0, 1, 3, 0, 2, 1]
idealogy	0.8	0.74833	[2, 3, 1, 1, 2, 1, 3, 1, 2, 2]
ideals	0.8	0.9	[1, 1, 1, 1, 1, 3, 0, 1, 3, 1]
idiot	-2.3	137477.00	[1, 4, 1, 2, 0, 2, 3, 2, 4, 0]
idiotic	-2.6	1.0	[3, 2, 2, 1, 4, 2, 2, 0, 2, 2]
ignorable	-1.0	10198.00	[1, 1, 2, 3, 0, 1, 3, 0, 2, 1]
ignorami	-1.9	100499.00	[-2, -2, -2, -2, -4, -1, 0, -1, -2, -1]
ignoramus	-1.9	116619.00	[1, 0, 2, 2, 3, 2, 4, 0, 2, 2]
ignoramuses	-2.3	0.92195	[1, 0, -1, 2, 0, 0, 2, 0, 1, 0]
ignorance	-1.5	116619.00	[0, 3, 1, 0, 2, 0, 0, 1, 2, -1]
ignorances	-1.2	0.6	[0, 1, 0, 2, 1, 1, 1, 0, 1, 1]
ignorant	-1.1	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
ignorantly	-1.6	0.91652	[-3, -4, -2, -3, -2, -2, -4, -1, -3, -2]
ignorantness	-1.1	0.63246	[-1, -1, -1, -2, 0, -1, 0, -1, -2, -1]
ignore	-1.5	0.83066	[-2, -2, -3, -2, 0, -1, -2, -2, -3, -2]
ignored	-1.3	0.83066	[-1, -2, -1, -3, -1, -3, -1, -3, -2, -2]
ignorer	-1.3	1.1	[-2, -2, -3, -4, 0, -1, -3, -2, -3, -3]
ignorers	-0.7	120416.00	[-2, -2, -3, -2, 0, -2, -1, -3, -1, 1]
ignores	-1.1	0.9798	[0, -1, -2, -1, -2, -2, -1, 1, -2, -2]
ignoring	-1.7	0.83066	[-1, -1, -1, -2, 1, -2, -1, -2, -1, -1]
ill	-1.8	0.91652	[-1, -2, -2, -2, -2, -2, -2, 1, -2, -2]
illegal	-2.6	144568.00	[3, -1, -2, -1, -1, -2, -2, -2, -1, -2]
illiteracy	-1.9	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
illness	-1.7	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
illnesses	-2.2	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -2, -1]
imbecile	-2.2	100499.00	[-1, -2, -1, -1, -1, 1, 0, -2, 1, -1]
immobilized	-1.2	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
immoral	-2.0	0.64031	[-1, -1, -1, -2, -2, -3, -2, -1, -2, -2]
immoralism	-1.6	0.9798	[-2, 0, -2, -1, -4, -2, -2, -2, -1, -2]
immoralist	-2.1	0.8	[-3, -4, -3, -2, -1, -2, -3, -3, -2, -3]
immoralists	-1.7	0.7	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -3]
immoralities	-1.1	0.64031	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -1]
immorality	-0.6	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
immorally	-2.1	0.9798	[-3, -2, -3, -3, -3, -1, -3, 0, -2, -2]
immortal	1.0	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
immune	1.2	109545.00	[-4, -1, -1, -3, -2, -3, -3, -1, -1, -1]
impatience	-1.8	0.91652	[-2, -2, -2, -2, 1, -2, -2, -2, -1, -2]
impatiens	-0.2	0.3	[-2, -2, -3, -2, -2, -2, -2, -2, -2, -2]
impatient	-1.2	0.78102	[-2, -2, -2, -3, -1, -1, -1, -1, -3, -1]
impatiently	-1.7	151327.00	[-2, -1, -4, -3, 1, 1, -1, 0, -1, -1]
imperfect	-1.3	22891.00	[3, -3, 1, 2, 2, -2, -4, -1, -2, -2]
impersonal	-1.3	0.7	[-1, -1, -2, -2, -3, -2, -3, -2, -2, -3]
impolite	-1.6	173205.00	[3, 3, 2, 2, -2, -2, 2, 1, 1, 0]
impolitely	-1.8	0.74833	[2, 2, 0, 1, 2, 1, 2, 1, 1, 0]
impoliteness	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
impolitenesses	-2.3	0.6	[0, 0, -1, 0, 0, 0, 1, -1, -1, 0]
importance	1.5	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
importancies	0.4	0.64031	[-1, -1, -2, -3, -1, -2, -1, -2, -2, -2]
importancy	1.4	0.64031	[-1, -1, -1, -1, -1, -2, -3, -1, -1, -1]
important	0.8	0.45826	[-2, -2, -1, -1, -2, -1, -1, -1, -1, -1]
importantly	1.3	0.66332	[-2, -1, -3, -1, -1, -1, -1, -2, -2, -2]
impose	-1.2	0.6	[-2, -2, -1, -1, -2, -1, -2, -2, -3, -2]
imposed	-0.3	0.87178	[-1, -3, -2, -3, -2, -3, -1, -1, -1, -1]
imposes	-0.4	0.78102	[-3, -2, -2, -1, -1, -3, -3, -2, -3, -3]
imposing	-0.4	0.80623	[2, 1, 2, 3, 1, 2, 1, 0, 2, 1]
impotent	-1.1	142829.00	[0, 0, 1, 2, 0, 0, 2, 2, 0, -3]
impress	1.9	0.66332	[2, 1, 2, 2, 1, 2, 1, 0, 2, 1]
impressed	2.1	107703.00	[0, 0, 0, 2, 1, 0, 0, 3, 2, 0]
impresses	2.1	0.78102	[2, 1, 2, 1, 2, 2, 0, 0, 1, 2]
impressibility	1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
impressible	0.8	141774.00	[2, -1, -1, -1, 1, 0, -2, 2, -2, -1]
impressing	2.5	142829.00	[-2, -1, 1, -2, -1, -1, -2, 1, 2, 1]
impression	0.9	10198.00	[1, -1, -2, -1, 1, 1, 0, -1, -1, -1]
impressionable	0.2	0.3	[-1, -1, -1, -2, -1, -1, -1, -1, -1, -1]
impressionism	0.8	0.53852	[2, 2, 1, 2, 2, 2, 2, 1, 2, 3]
impressionisms	0.5	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
impressionist	1.0	0.3	[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]
impressionistic	1.5	1249.00	[-1, 2, 0, 2, 0, 2, 2, 3, 2, 0]
impressionistically	1.6	116619.00	[2, -1, 1, 0, -1, 2, 1, 0, 2, 2]
impressionists	0.5	0.92195	[3, 4, 1, 2, 3, 2, 3, 1, 3, 3]
impressions	0.9	0.9434	[0, 1, 0, 0, 2, 2, 0, 2, 0, 2]
impressive	4.0	107703.00	[0, 0, -1, 1, -1, -1, 0, 2, 0, 2]
impressively	2.0	107703.00	[0, 2, 3, 0, 0, 2, 0, 0, 1, 0]
impressiveness	1.7	0.80623	[0, 0, 0, 0, 0, 2, 0, 1, 0, 2]
impressment	-0.4	109545.00	[0, 2, 3, 0, 0, 2, 2, 0, 1, 0]
impressments	0.5	120416.00	[2, 2, 0, 0, 1, 0, 2, 2, 4, 2]
impressure	0.6	0.8	[2, 0, 1, 1, 2, 2, 3, 2, 2, 1]
imprisoned	-2.0	143178.00	[2, 0, 0, 1, 1, 2, -2, 2, 1, -2]
improve	1.9	113578.00	[2, 0, 0, 3, 0, 2, 0, 2, 0, 0]
improved	4.0	0.78102	[1, 2, 3, 2, 3, 2, 3, 3, 3, 1]
improvement	4.0	0.89443	[3, 1, 1, 2, 2, 2, 2, 4, 2, 1]
improvements	1.3	0.64031	[2, 1, 2, 3, 1, 2, 2, 2, 1, 1]
improver	1.8	185472.00	[-2, 1, 3, -2, -1, -3, 0, 0, 2, -2]
improvers	1.3	120416.00	[2, 0, 0, 1, 2, 2, 0, -2, 0, 0]
improves	1.8	10198.00	[-1, 0, 0, 0, 0, 2, 0, 2, 1, 2]
improving	1.8	1.0	[-4, -2, -3, -1, -3, -2, -1, -2, -1, -1]
inability	-1.7	0.7	[2, 3, 3, 2, 1, 1, 2, 2, 1, 2]
inaction	-1.0	0.7	[3, 1, 2, 3, 2, 3, 1, 2, 2, 2]
inadequacies	-1.7	0.63246	[2, 3, 3, 2, 1, 1, 2, 2, 2, 2]
inadequacy	-1.7	0.64031	[0, 2, 2, 1, 2, 2, 1, 1, 1, 1]
inadequate	-1.7	0.6	[2, 1, 2, 1, 2, 3, 1, 2, 2, 2]
inadequately	-1.0	0.78102	[1, 2, 2, 1, 2, 2, 0, 0, 1, 2]
inadequateness	-1.7	107703.00	[3, -1, 2, 2, 2, 3, 1, 2, 2, 2]
inadequatenesses	-1.6	0.4	[2, 2, 1, 1, 2, 2, 2, 2, 2, 2]
incapable	-1.6	0.9	[-2, -2, -3, 0, -2, -3, -2, -1, -1, -1]
incapacitated	-1.9	0.63246	[-2, -1, 0, -1, -1, 0, -1, -2, -1, -1]
incensed	-2.0	0.64031	[-1, -3, -2, -1, -2, -1, -2, -2, -1, -2]
incentive	1.5	0.78102	[-1, -3, -1, -1, -3, -2, -2, -1, -2, -1]
incentives	1.3	0.64031	[-2, -1, -1, -3, -1, -1, -2, -2, -2, -2]
incompetence	-2.3	126491.00	[-3, -1, -1, -2, 2, -1, -2, -1, 0, -1]
incompetent	-2.1	0.45826	[-2, -2, -1, -1, -1, -2, -2, -2, -2, -2]
inconsiderate	-1.9	0.91652	[-1, -1, -2, -1, -2, -4, -2, -1, -1, -1]
inconvenience	-1.5	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -2, -2]
inconvenient	-1.4	0.9434	[-2, -2, -1, -1, -2, -4, -1, -1, -2, -3]
increase	1.3	1.0	[-2, -1, -4, 0, -2, -2, -2, -3, -2, -2]
increased	1.1	10247.00	[1, 2, 1, 2, 1, 0, 4, 2, 1, 1]
indecision	-0.8	134536.00	[2, 2, 1, 1, 3, 1, -2, 3, 1, 1]
indecisions	-1.1	0.45826	[-3, -2, -2, -3, -2, -3, -2, -2, -2, -2]
indecisive	-1.0	0.83066	[-1, -1, -2, -2, -3, -3, -2, -3, -1, -3]
indecisively	-0.7	0.7	[-2, -1, -1, -1, -2, -2, -2, -3, -3, -2]
indecisiveness	-1.3	0.5	[-1, -2, -1, -1, -1, -2, -2, -1, -2, -2]
indecisivenesses	-0.9	0.4899	[-2, -2, -1, -2, -1, -2, -1, -1, -1, -1]
indestructible	0.6	0.64031	[1, 2, 2, 1, 2, 0, 1, 1, 2, 1]
indifference	-0.2	104403.00	[2, 0, 3, 2, 2, 1, 0, 1, 0, 0]
indifferent	-0.8	0.6	[-1, 0, -1, 0, -1, -1, -2, 0, -1, -1]
indignant	-1.8	0.53852	[-1, -1, -1, -1, -2, -1, -2, -1, 0, -1]
indignation	-2.4	0.44721	[0, -1, -1, -1, -1, -2, -1, -1, -1, -1]
indoctrinate	-1.4	118743.00	[-2, -1, -1, -1, -1, -1, -2, 2, 1, -1]
indoctrinated	-0.4	0.64031	[-1, -3, -1, -2, -1, -1, -1, -1, -1, -1]
indoctrinates	-0.6	0.53852	[-1, -1, 0, -1, -1, 0, -1, -2, -1, -1]
indoctrinating	-0.7	185472.00	[3, 4, -1, -2, 1, 1, 2, 0, -1, -1]
ineffective	-0.5	0.74833	[0, -1, 0, 0, 0, 1, -2, 0, 0, 0]
ineffectively	-1.3	0.6	[-1, 0, 0, -1, -2, -1, -1, 0, -1, -1]
ineffectiveness	-1.3	0.74833	[-1, -3, -2, -2, -2, -1, -1, -1, -3, -2]
ineffectual	-1.2	0.8	[-2, -1, -2, -3, -3, -3, -1, -3, -3, -3]
ineffectuality	-1.6	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
ineffectually	-1.1	135647.00	[1, -2, -3, 1, -1, 1, 1, -1, -1, 0]
ineffectualness	-1.3	1.2	[1, -1, -3, 1, -1, 1, -1, -1, -1, -1]
infatuated	0.2	141774.00	[-1, 0, -3, -1, -2, -1, 2, -2, 0, 1]
infatuation	0.6	174642.00	[-2, -1, -1, -1, -2, 2, -2, 1, 3, -2]
infected	-2.2	0.9	[-2, -2, -2, 1, -1, -1, -1, -2, -1, -2]
inferior	-1.7	0.45826	[-1, -1, -2, -1, -1, -2, -1, -1, -2, -1]
inferiorities	-1.9	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
inferiority	-1.1	0.66332	[-2, -1, -1, -1, -2, -1, -3, -2, -2, -1]
inferiorly	-2.0	0.9434	[-1, -2, -2, -1, 0, -1, -2, -1, 1, -2]
inferiors	-0.5	0.45826	[-2, -1, -1, -1, -1, -2, -1, -1, -2, -1]
inflamed	-1.4	172047.00	[3, 2, 0, 3, -1, -1, -2, 0, -1, -1]
influential	1.9	174356.00	[1, -1, -1, 2, -1, 1, 4, 2, 1, -2]
infringement	-2.1	0.6	[-3, -2, -2, -2, -2, -2, -3, -1, -2, -3]
infuriate	-2.2	0.78102	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -3]
infuriated	-3.0	0.7	[-2, -3, -1, -2, -2, -3, -1, -1, -2, -2]
infuriates	-2.6	1.7	[-2, -3, -2, -2, -2, -3, 2, 1, -1, 1]
infuriating	-2.4	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -1, -2]
inhibin	-0.2	143178.00	[-1, -1, -1, -2, -1, 0, 3, -1, 1, -2]
inhibit	-1.6	128062.00	[-2, -2, -1, -2, -2, -1, 2, -3, -2, -1]
inhibited	-0.4	104403.00	[3, 1, 2, 3, 4, 1, 1, 2, 1, 1]
inhibiting	-0.4	0.83066	[-3, -1, -2, -1, -2, -1, -3, -3, -2, -3]
inhibition	-1.5	0.87178	[-2, -1, -3, -3, -2, -3, -3, -1, -1, -3]
inhibitions	-0.8	0.7746	[-1, -4, -3, -3, -3, -3, -3, -3, -3, -4]
inhibitive	-1.4	0.8	[-4, -2, -1, -3, -3, -3, -2, -3, -3, -2]
inhibitor	-0.3	142829.00	[-1, -3, -3, -3, -3, -4, 0, 0, -4, -3]
inhibitors	-1.0	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
inhibitory	-1.0	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
inhibits	-0.9	0.4899	[0, 0, -1, 0, -1, -1, 0, -1, 0, 0]
injured	-1.7	142829.00	[1, -1, -1, -1, -2, -1, 2, -2, 2, -1]
injury	-1.8	0.67082	[-1, -1, -1, -1, -2, -1, -1, -2, -2, -3]
injustice	-2.7	0.74833	[-2, -1, -2, 0, 0, 0, 0, -1, -1, -1]
innocence	1.6	0.4899	[-2, -2, -1, -1, -2, -1, -2, -1, -1, -1]
innocency	1.9	100499.00	[-2, 1, 1, -1, 1, 0, -1, -1, 0, -1]
innocent	1.4	0.7746	[-1, 0, -2, -1, -2, -2, 0, 0, -1, -1]
innocenter	0.9	0.7746	[0, -1, -2, -2, -1, -2, 0, 0, -1, -1]
innocently	1.4	0.53852	[-1, -1, -2, -1, -1, 0, -1, -1, -1, 0]
innocents	1.1	0.64031	[-2, -1, -1, -1, -2, -1, -2, -2, -3, -2]
innovate	2.2	0.6	[-2, -2, -1, -2, -1, -1, -2, -3, -2, -2]
innovates	2.0	0.64031	[-3, -2, -3, -4, -3, -3, -2, -2, -3, -2]
innovation	1.6	0.91652	[3, 1, 1, 1, 2, 2, 0, 3, 2, 1]
innovative	1.9	0.83066	[3, 1, 2, 0, 2, 2, 2, 3, 2, 2]
inquisition	-1.2	1.2	[1, -1, 2, 2, 2, 0, 1, 3, 3, 1]
inquisitive	0.7	137477.00	[1, 1, 1, 2, 2, 1, 1, -3, 1, 2]
insane	-1.7	0.8	[0, 2, 1, 1, 1, 1, 3, 2, 2, 1]
insanity	-2.7	104403.00	[0, 0, 2, 2, 2, -1, 1, 1, 2, 2]
insecure	-1.8	0.74833	[2, 4, 3, 2, 2, 1, 2, 2, 2, 2]
insecurely	-1.4	0.89443	[2, 2, 2, 0, 1, 3, 3, 2, 3, 2]
insecureness	-1.8	0.91652	[1, 0, 3, 2, 1, 2, 3, 2, 1, 1]
insecurities	-1.8	0.83066	[1, 1, 2, 1, 2, 4, 2, 2, 2, 2]
insecurity	-1.8	1249.00	[-2, 1, -1, 0, 0, -3, -1, -3, -2, -1]
insensitive	-0.9	118743.00	[2, 1, 1, 2, -2, -1, 1, 1, 1, 1]
insensitivity	-1.8	0.78102	[-2, 0, -2, -1, -2, -3, -2, -2, -1, -2]
insignificant	-1.4	100499.00	[-2, -4, -1, -1, -3, -4, -3, -3, -3, -3]
insincere	-1.8	0.74833	[-1, -2, -2, -1, -3, -2, -3, -2, -1, -1]
insincerely	-1.9	0.66332	[-3, -1, -1, -1, -2, -1, -2, -1, -1, -1]
insincerity	-1.4	0.87178	[-1, -1, -1, -3, -3, -3, -2, -2, -1, -1]
insipid	-2.0	0.6	[-3, -2, -2, -2, -1, -2, -1, -1, -2, -2]
inspiration	2.4	0.74833	[-2, -2, -2, -1, -3, -3, -2, -1, -1, -1]
inspirational	2.3	181384.00	[2, -3, -2, -1, 2, -3, -2, 1, -1, -2]
inspirationally	2.3	0.6	[-2, -2, -1, -3, -2, -2, -1, -2, -1, -2]
inspirations	2.1	0.8	[-3, -2, -1, -2, -1, -2, 0, -1, -1, -1]
inspirator	1.9	0.6	[-2, -1, -2, -1, -2, -2, -2, -2, -1, -3]
inspirators	1.2	0.7	[-2, -1, -2, -2, -1, -3, -2, -3, -1, -2]
inspiratory	1.5	135647.00	[-1, -1, -3, -2, -1, 2, -2, -1, -2, -3]
inspire	2.7	0.7746	[-1, -2, -2, -1, -3, -3, -3, -2, -2, -1]
inspired	2.2	0.8	[3, 3, 3, 3, 1, 3, 1, 3, 2, 2]
inspirer	2.2	0.64031	[2, 3, 2, 3, 2, 3, 2, 3, 1, 2]
inspirers	2.0	0.64031	[3, 2, 2, 3, 3, 1, 2, 2, 3, 2]
inspires	1.9	0.53852	[2, 2, 2, 2, 1, 2, 2, 3, 3, 2]
inspiring	1.8	122066.00	[2, 2, 3, 0, 3, 4, 0, 2, 1, 2]
inspiringly	2.6	0.74833	[3, 1, 1, 2, 1, 1, 1, 1, 0, 1]
inspirit	1.9	0.67082	[2, 2, 3, 1, 1, 1, 1, 1, 2, 1]
inspirited	1.3	0.78102	[2, 3, 3, 3, 3, 3, 3, 1, 4, 2]
inspiriting	1.8	0.87178	[3, 2, 1, 3, 1, 1, 3, 2, 3, 3]
inspiritingly	2.1	107703.00	[3, 2, 2, 4, 0, 2, 3, 1, 3, 2]
inspirits	0.8	0.63246	[2, 2, 3, 2, 3, 2, 1, 2, 1, 2]
insult	-2.3	104403.00	[2, 2, 2, 4, 0, 2, 3, 1, 1, 2]
insulted	-2.3	107703.00	[2, 2, 2, -1, 2, 3, 2, 2, 1, 3]
insulter	-2.0	0.4899	[2, 3, 3, 2, 3, 3, 2, 3, 2, 3]
insulters	-2.0	0.7	[1, 3, 2, 1, 2, 1, 3, 2, 2, 2]
insulting	-2.2	118743.00	[2, 2, 0, 0, 3, 0, 2, 0, 3, 1]
insultingly	-2.3	0.4	[1, 2, 1, 2, 2, 2, 2, 2, 2, 2]
insults	-1.8	144568.00	[3, 2, 2, 2, 4, 1, -1, 3, 4, 1]
intact	0.8	146969.00	[3, 0, 3, -2, 0, 1, 1, 0, 2, 0]
integrity	1.6	100499.00	[-2, -1, -2, -3, -4, -1, -3, -1, -3, -3]
intellect	2.0	0.45826	[-2, -2, -2, -2, -3, -2, -2, -2, -3, -3]
intellection	0.6	0.63246	[-2, -1, -2, -2, -1, -3, -3, -2, -2, -2]
intellections	0.8	0.44721	[-2, -3, -2, -2, -2, -2, -2, -1, -2, -2]
intellective	1.7	0.74833	[-3, -2, -3, -3, -2, -3, -1, -2, -2, -1]
intellectively	0.8	0.78102	[-3, -3, -1, -2, -2, -3, -2, -1, -3, -3]
intellects	1.8	0.6	[-2, -3, -2, -2, -1, -1, -1, -2, -2, -2]
intellectual	2.3	0.6	[1, 1, 0, 0, 1, 1, 0, 1, 1, 2]
intellectualism	2.2	0.66332	[2, 1, 1, 1, 2, 1, 3, 1, 2, 2]
intellectualist	2.0	109545.00	[2, 1, 4, 2, 1, 3, 2, 3, 0, 2]
intellectualistic	1.3	10198.00	[0, 0, 0, 1, 0, 0, 0, 0, 2, 3]
intellectualists	0.8	0.87178	[1, 0, 1, 0, 1, 1, 1, 0, 0, 3]
intellectualities	1.7	0.78102	[3, 2, 1, 2, 2, 1, 0, 2, 2, 2]
intellectuality	1.7	0.9798	[0, 0, 1, 1, 0, 3, 0, 1, 2, 0]
intellectualization	1.5	0.87178	[1, 0, 2, 1, 3, 2, 2, 2, 3, 2]
intellectualize	1.5	0.9	[3, 3, 1, 2, 3, 4, 2, 2, 1, 2]
intellectualized	1.2	107703.00	[4, 0, 3, 1, 3, 2, 2, 3, 2, 2]
intellectualizes	1.8	1.0	[4, 0, 2, 1, 3, 2, 2, 2, 2, 2]
intellectualizing	0.8	173494.00	[1, 4, 0, 3, -2, 0, 2, 3, 0, 2]
intellectually	1.4	0.74833	[0, 1, 1, 1, 0, 2, 0, 1, 2, 0]
intellectualness	1.5	134536.00	[3, 3, 0, 2, 1, 0, 0, 4, 2, 2]
intellectuals	1.6	1.1	[3, 2, 2, 1, 2, 1, 0, 3, 0, 3]
intelligence	2.1	111803.00	[2, 1, 2, 1, 4, 2, 0, 0, 2, 1]
intelligencer	1.5	0.92195	[1, 2, 1, 1, 3, 2, 3, 0, 1, 1]
intelligencers	1.6	0.74833	[1, 0, 1, 1, 2, 0, 1, 2, 2, 2]
intelligences	1.6	0.87178	[2, 3, 2, 0, 2, 3, 2, 2, 1, 1]
intelligent	2.0	177764.00	[0, 1, 2, 1, 0, 2, 2, -4, 2, 2]
intelligential	1.9	0.8	[2, 0, 0, 1, 2, 2, 2, 2, 2, 1]
intelligently	2.0	0.80623	[2, 2, 2, 2, 0, 0, 1, 2, 2, 2]
intelligentsia	1.5	0.8	[0, 1, 2, 1, 3, 2, 1, 2, 2, 2]
intelligibility	1.5	0.9434	[3, 2, 2, 1, 3, 3, 3, 2, 2, 0]
intelligible	1.4	0.80623	[2, 0, 0, 2, 2, 2, 2, 1, 2, 2]
intelligibleness	1.5	0.91652	[2, 2, 0, 2, 2, 0, 3, 2, 2, 1]
intelligibly	1.2	0.91652	[3, 0, 0, 2, 2, 2, 2, 1, 2, 2]
intense	0.3	0.7746	[1, 2, 2, 1, 4, 2, 2, 2, 2, 2]
interest	2.0	0.9434	[3, 2, 2, 1, 3, 2, 2, 3, 0, 1]
interested	1.7	0.63246	[2, 3, 2, 3, 1, 2, 2, 1, 2, 2]
interestedly	1.5	120416.00	[0, 1, 2, 0, 4, 3, 2, 1, 1, 1]
interesting	1.7	0.80623	[2, 2, 0, 2, 2, 1, 2, 0, 2, 2]
interestingly	1.7	0.8	[1, 2, 2, 1, 0, 2, 1, 1, 3, 1]
interestingness	1.8	120416.00	[2, 1, 3, -1, 2, 2, 2, 0, 1, 3]
interests	1.0	0.87178	[1, 2, 1, 2, 1, -1, 2, 2, 1, 1]
interrogated	-1.6	0.45826	[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]
interrupt	-1.4	118322.00	[2, 3, 3, 1, 1, 3, 4, 1, 2, 0]
interrupted	-1.2	0.45826	[2, 1, 2, 2, 1, 2, 2, 2, 1, 2]
interrupter	-1.1	0.67082	[2, 2, 2, 1, 2, 1, 2, 1, 0, 2]
interrupters	-1.3	0.78102	[1, 2, 1, 3, 1, 1, 1, 3, 2, 2]
interruptible	-1.3	0.45826	[2, 2, 2, 1, 2, 1, 1, 2, 2, 2]
interrupting	-1.2	0.87178	[2, 3, 1, 3, 1, 3, 2, 1, 1, 1]
interruption	-1.5	0.89443	[1, 0, 1, 2, 0, 0, 1, 1, 1, 3]
interruptions	-1.7	10198.00	[-3, -1, -1, -1, -2, -1, -3, -1, -3, 0]
interruptive	-1.4	0.4899	[-2, -1, -1, -1, -2, -2, -1, -1, -2, -1]
interruptor	-1.3	0.6	[-1, -2, -1, 0, -1, -1, -2, -1, -2, -1]
interrupts	-1.3	0.53852	[-1, -2, -1, 0, -1, -1, -1, -1, -2, -1]
intimidate	-0.8	0.45826	[-1, -2, -1, -1, -1, -1, -2, -1, -2, -1]
intimidated	-1.9	100499.00	[-2, -1, 0, -2, 0, -3, -2, -1, 0, -2]
intimidates	-1.3	0.4	[-2, -1, -1, -1, -1, -2, -1, -1, -1, -1]
intimidating	-1.9	0.67082	[-1, -1, -2, -3, -2, -1, -1, -1, -2, -1]
intimidatingly	-1.1	0.45826	[-2, -2, -2, -2, -2, -1, -1, -1, -2, -2]
intimidation	-1.8	0.66332	[-2, -2, -1, -2, -2, 0, -1, -1, -1, -2]
intimidations	-1.4	0.64031	[-2, -1, -1, -1, 0, -2, -2, -2, -1, -1]
intimidator	-1.6	0.64031	[-1, -1, -2, -1, -1, -1, -1, -1, -3, -1]
intimidators	-1.6	146969.00	[-1, -2, -2, -2, -2, -1, 2, 1, 1, -2]
intimidatory	-1.1	0.7	[-2, -1, -3, -3, -1, -2, -2, -1, -2, -2]
intricate	0.6	0.78102	[-2, -1, -1, -1, -3, -2, -1, -1, -1, 0]
intrigues	0.9	104403.00	[0, -2, -1, -3, -2, -1, -1, -3, -3, -3]
invigorate	1.9	164012.00	[2, -2, -3, -1, -2, -2, 2, -2, -1, -2]
invigorated	0.8	1249.00	[1, -2, -3, -1, -2, -3, -1, -3, -1, -3]
